airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,2019-06-03,Delhi,Cochin,20:55:00,12:35:00,940,1.0,No Info,14714
Jet Airways,2019-03-15,Bangalore,Delhi,07:00:00,12:15:00,315,1.0,No Info,17524
Multiple Carriers,2019-05-21,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,14277
Multiple Carriers,2019-05-15,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No Info,6513
Spicejet,2019-06-06,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Indigo,2019-05-09,Bangalore,Delhi,01:30:00,04:15:00,165,0.0,No Info,3419
Jet Airways,2019-06-12,Kolkata,Bangalore,17:00:00,14:25:00,1285,1.0,No Info,12692
Air Asia,2019-03-09,Kolkata,Bangalore,22:50:00,01:20:00,150,0.0,No Info,4384
Indigo,2019-05-15,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,3540
Jet Airways,2019-04-21,Bangalore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,4544
Multiple Carriers,2019-05-27,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No Info,7198
Jet Airways,2019-05-01,Kolkata,Bangalore,18:55:00,10:05:00,910,1.0,In-flight meal not included,8586
Indigo,2019-04-18,Bangalore,Delhi,22:10:00,01:00:00,170,0.0,No Info,4591
Jet Airways,2019-03-09,Delhi,Cochin,17:25:00,04:25:00,660,1.0,No Info,15554
Jet Airways,2019-05-06,Kolkata,Bangalore,20:00:00,04:40:00,520,1.0,In-flight meal not included,9663
Jet Airways,2019-06-06,Delhi,Cochin,14:00:00,04:25:00,865,1.0,No Info,14714
Air India,2019-06-12,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No Info,13381
Indigo,2019-05-15,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No Info,2227
Vistara,2019-05-01,Bangalore,Delhi,07:00:00,09:40:00,160,0.0,No Info,4668
Jet Airways,2019-05-21,Kolkata,Bangalore,06:30:00,07:25:00,1495,2.0,In-flight meal not included,10118
Air India,2019-05-24,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Jet Airways,2019-05-12,Kolkata,Bangalore,08:25:00,08:15:00,1430,1.0,No Info,13941
Spicejet,2019-03-21,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,6356
Jet Airways,2019-03-27,Delhi,Cochin,23:05:00,19:45:00,1240,1.0,In-flight meal not included,7438
Indigo,2019-03-27,Delhi,Cochin,08:35:00,21:20:00,765,2.0,No Info,6494
Multiple Carriers,2019-03-03,Delhi,Cochin,11:35:00,21:00:00,565,3.0,No Info,21829
Multiple Carriers,2019-03-21,Delhi,Cochin,11:40:00,18:50:00,430,1.0,No Info,11999
Multiple Carriers,2019-05-21,Delhi,Cochin,11:40:00,01:30:00,830,1.0,No Info,7485
Air India,2019-05-01,Kolkata,Bangalore,05:50:00,08:55:00,1625,2.0,No Info,10991
Jet Airways,2019-06-24,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,13376
Jet Airways,2019-06-03,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No Info,5678
Jet Airways,2019-06-06,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,13014
Indigo,2019-06-03,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,3597
Air India,2019-06-01,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,10454
Jet Airways,2019-06-09,Kolkata,Bangalore,21:10:00,04:40:00,450,1.0,In-flight meal not included,8586
Indigo,2019-03-24,Bangalore,Delhi,20:00:00,22:55:00,175,0.0,No Info,6144
Jet Airways,2019-06-15,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,13292
Jet Airways,2019-03-24,Kolkata,Bangalore,08:25:00,12:00:00,1655,1.0,No Info,13759
Jet Airways,2019-03-15,Bangalore,Delhi,08:55:00,16:10:00,435,1.0,In-flight meal not included,9134
Spicejet,2019-05-27,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,6749
Spicejet,2019-05-12,Kolkata,Bangalore,15:05:00,20:20:00,315,1.0,No Info,4649
Multiple Carriers,2019-06-06,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No Info,7677
Multiple Carriers,2019-03-27,Delhi,Cochin,07:05:00,15:30:00,505,1.0,No Info,12537
Indigo,2019-05-03,Bangalore,Delhi,21:15:00,00:15:00,180,0.0,No Info,3943
Jet Airways,2019-06-06,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,In-flight meal not included,10368
Jet Airways,2019-06-12,Kolkata,Bangalore,18:55:00,08:15:00,800,1.0,No Info,13044
Air India,2019-06-15,Bangalore,Delhi,17:00:00,19:45:00,165,0.0,No Info,7171
Jet Airways,2019-06-15,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,In-flight meal not included,10368
Spicejet,2019-05-18,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,3597
Air Asia,2019-06-15,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No Info,6853
Jet Airways,2019-05-18,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,In-flight meal not included,13029
Air India,2019-05-24,Bangalore,Delhi,06:10:00,08:55:00,165,0.0,No Info,8273
Air India,2019-03-15,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,5674
Jet Airways,2019-05-18,Kolkata,Bangalore,17:00:00,23:35:00,395,1.0,No Info,14151
Air India,2019-04-01,Kolkata,Bangalore,20:30:00,12:00:00,930,1.0,No Info,7893
Jet Airways,2019-06-06,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,No Info,13292
Indigo,2019-06-01,Delhi,Cochin,20:25:00,01:30:00,305,1.0,No Info,6593
Jet Airways,2019-05-09,Bangalore,Delhi,11:10:00,14:05:00,175,0.0,No Info,7229
Jet Airways,2019-05-21,Kolkata,Bangalore,06:30:00,18:15:00,705,1.0,No Info,14781
Indigo,2019-06-01,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Jet Airways,2019-05-01,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,16704
Vistara,2019-06-21,Bangalore,Delhi,21:00:00,23:50:00,170,0.0,No Info,5613
Air India,2019-06-03,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,6934
Jet Airways,2019-04-09,Delhi,Cochin,07:05:00,19:00:00,715,1.0,No Info,17531
Spicejet,2019-05-21,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,3597
Indigo,2019-05-21,Kolkata,Bangalore,22:15:00,00:50:00,155,0.0,No Info,4804
Jet Airways,2019-05-18,Delhi,Cochin,13:25:00,12:35:00,1390,2.0,No Info,15129
Jet Airways,2019-03-21,Delhi,Cochin,08:00:00,18:50:00,650,1.0,In-flight meal not included,6540
Jet Airways,2019-03-09,Mumbai,Hyderabad,19:40:00,21:10:00,90,0.0,No Info,5678
Jet Airways,2019-05-12,Bangalore,Delhi,17:45:00,20:45:00,180,0.0,No Info,7229
Air India,2019-06-09,Kolkata,Bangalore,12:00:00,13:15:00,1515,1.0,No Info,7662
Jet Airways,2019-06-06,Bangalore,Delhi,07:10:00,10:10:00,180,0.0,No Info,8016
Jet Airways,2019-05-18,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,No Info,15554
Indigo,2019-05-15,Kolkata,Bangalore,07:10:00,12:40:00,330,1.0,No Info,4864
Jet Airways,2019-06-15,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No Info,13376
Jet Airways,2019-05-01,Kolkata,Bangalore,21:10:00,10:05:00,775,1.0,No Info,14781
Air India,2019-06-03,Delhi,Cochin,09:45:00,23:00:00,795,1.0,No Info,8907
Jet Airways,2019-06-12,Kolkata,Bangalore,06:30:00,12:00:00,330,1.0,In-flight meal not included,9899
Spicejet,2019-06-06,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No check-in baggage included,3543
Indigo,2019-06-01,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,5054
Jet Airways,2019-05-06,Delhi,Cochin,13:00:00,04:25:00,925,1.0,No Info,15554
Jet Airways,2019-04-01,Kolkata,Bangalore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,7064
Air India,2019-06-12,Kolkata,Bangalore,20:30:00,13:45:00,1035,2.0,No Info,12224
Spicejet,2019-05-01,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No Info,3873
Spicejet,2019-04-03,Kolkata,Bangalore,17:10:00,19:40:00,150,0.0,No check-in baggage included,3841
Indigo,2019-06-21,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Air Asia,2019-05-06,Bangalore,Delhi,04:55:00,07:45:00,170,0.0,No Info,4282
Air India,2019-03-09,Delhi,Cochin,08:40:00,19:15:00,635,1.0,No Info,18959
Multiple Carriers,2019-03-03,Delhi,Cochin,07:10:00,21:20:00,850,2.0,In-flight meal not included,8938
Jet Airways,2019-06-06,Kolkata,Bangalore,17:00:00,18:00:00,1500,1.0,In-flight meal not included,10539
Jet Airways,2019-04-09,Bangalore,Delhi,19:50:00,22:50:00,180,0.0,No Info,7229
Indigo,2019-03-06,Mumbai,Hyderabad,02:30:00,04:00:00,90,0.0,No Info,3175
Jet Airways,2019-03-06,Bangalore,Delhi,07:00:00,21:20:00,860,1.0,No Info,16736
Jet Airways,2019-03-18,Bangalore,Delhi,11:40:00,05:05:00,1045,1.0,No Info,13555
Air India,2019-05-09,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No Info,10441
Indigo,2019-06-06,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,5458
Air India,2019-05-18,Kolkata,Bangalore,05:50:00,08:55:00,1625,2.0,No Info,12723
Jet Airways,2019-05-27,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,In-flight meal not included,12898
Air India,2019-03-12,Bangalore,Delhi,17:25:00,16:20:00,1375,2.0,No Info,12778
Indigo,2019-05-15,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Indigo,2019-06-15,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Air India,2019-06-18,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,5201
Jet Airways,2019-03-01,Bangalore,Delhi,08:55:00,18:25:00,570,1.0,No Info,26890
Indigo,2019-04-24,Bangalore,Delhi,13:00:00,15:50:00,170,0.0,No Info,4423
Spicejet,2019-03-21,Bangalore,Delhi,09:35:00,12:30:00,175,0.0,No check-in baggage included,4839
Air Asia,2019-05-15,Kolkata,Bangalore,07:35:00,19:25:00,710,1.0,No Info,5192
Jet Airways,2019-03-03,Bangalore,Delhi,05:45:00,05:05:00,1400,1.0,In-flight meal not included,11087
Jet Airways,2019-05-09,Kolkata,Bangalore,14:05:00,04:40:00,875,1.0,In-flight meal not included,8586
Indigo,2019-05-18,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No Info,6015
Jet Airways,2019-05-09,Bangalore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,3502
Air India,2019-03-01,Bangalore,Delhi,10:30:00,21:25:00,655,2.0,No Info,11213
Indigo,2019-05-24,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,7006
Indigo,2019-05-12,Kolkata,Bangalore,17:15:00,19:50:00,155,0.0,No Info,4804
Jet Airways,2019-04-18,Bangalore,Delhi,15:15:00,18:10:00,175,0.0,No Info,7229
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,No Info,14714
Jet Airways,2019-05-21,Kolkata,Bangalore,18:55:00,04:40:00,585,1.0,In-flight meal not included,9663
Indigo,2019-05-06,Bangalore,Delhi,08:30:00,11:20:00,170,0.0,No Info,4823
Spicejet,2019-04-15,Kolkata,Bangalore,15:05:00,20:20:00,315,1.0,No Info,4649
Air India,2019-06-21,Bangalore,Delhi,21:05:00,23:55:00,170,0.0,No Info,5228
Jet Airways,2019-05-18,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Air India,2019-03-24,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No Info,2575
Jet Airways,2019-03-24,Kolkata,Bangalore,16:55:00,12:00:00,1145,1.0,In-flight meal not included,11134
Air India,2019-03-24,Kolkata,Bangalore,07:00:00,10:00:00,1620,2.0,No Info,11491
Vistara,2019-05-15,Kolkata,Bangalore,07:10:00,20:20:00,790,1.0,No Info,8610
Indigo,2019-06-03,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,3850
Air Asia,2019-05-24,Kolkata,Bangalore,06:50:00,10:30:00,220,1.0,No Info,5162
Indigo,2019-06-24,Bangalore,Delhi,16:55:00,19:55:00,180,0.0,No Info,4823
Jet Airways,2019-06-12,Kolkata,Bangalore,16:30:00,04:40:00,730,1.0,No Info,12471
Jet Airways,2019-03-06,Delhi,Cochin,22:20:00,04:25:00,365,1.0,No Info,15764
Indigo,2019-03-24,Bangalore,Delhi,00:40:00,03:25:00,165,0.0,No Info,4238
Jet Airways,2019-06-09,Kolkata,Bangalore,08:25:00,19:50:00,685,1.0,In-flight meal not included,10844
Air India,2019-05-15,Kolkata,Bangalore,16:45:00,08:55:00,970,2.0,No Info,14960
Air India,2019-06-12,Kolkata,Bangalore,09:50:00,08:55:00,1385,2.0,No Info,14960
Indigo,2019-05-12,Bangalore,Delhi,08:30:00,11:20:00,170,0.0,No Info,5740
Indigo,2019-06-09,Delhi,Cochin,05:10:00,10:05:00,295,1.0,No Info,6496
Jet Airways,2019-06-03,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,4995
Jet Airways,2019-03-18,Bangalore,Delhi,16:55:00,07:40:00,885,1.0,No Info,13555
Indigo,2019-06-06,Bangalore,Delhi,20:00:00,22:50:00,170,0.0,No Info,4823
Indigo,2019-03-03,Delhi,Cochin,07:30:00,15:30:00,480,1.0,No Info,14871
Jet Airways,2019-05-21,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,In-flight meal not included,13029
Spicejet,2019-06-12,Kolkata,Bangalore,06:55:00,09:30:00,155,0.0,No Info,3873
Jet Airways,2019-05-09,Bangalore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,4030
Jet Airways,2019-03-06,Bangalore,Delhi,08:55:00,23:00:00,845,1.0,No Info,16736
Jet Airways,2019-06-27,Delhi,Cochin,09:25:00,04:25:00,1140,2.0,No Info,13882
Jet Airways,2019-05-27,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,12898
Vistara,2019-03-24,Kolkata,Bangalore,07:10:00,20:25:00,795,1.0,No Info,13152
Jet Airways,2019-05-18,Kolkata,Bangalore,16:30:00,23:35:00,425,1.0,No Info,14781
Air India,2019-03-12,Bangalore,Delhi,11:50:00,08:55:00,1265,1.0,No Info,11707
Indigo,2019-06-06,Bangalore,Delhi,04:00:00,06:50:00,170,0.0,No Info,3943
Jet Airways,2019-06-06,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,10368
Multiple Carriers,2019-03-09,Delhi,Cochin,19:00:00,01:35:00,395,1.0,No Info,13677
Jet Airways,2019-04-01,Bangalore,Delhi,11:10:00,14:05:00,175,0.0,No Info,7229
Jet Airways,2019-03-21,Bangalore,Delhi,11:40:00,07:40:00,1200,1.0,In-flight meal not included,7832
Jet Airways,2019-05-09,Kolkata,Bangalore,08:25:00,18:15:00,590,1.0,In-flight meal not included,10844
Spicejet,2019-06-18,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No Info,2017
Goair,2019-05-15,Kolkata,Bangalore,23:30:00,07:45:00,495,1.0,No Info,6945
Jet Airways,2019-05-06,Kolkata,Bangalore,16:30:00,16:20:00,1430,1.0,No Info,13941
Jet Airways,2019-05-27,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,12898
Air India,2019-05-18,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,13696
Jet Airways,2019-06-12,Delhi,Cochin,18:20:00,19:00:00,1480,2.0,No Info,14300
Indigo,2019-05-18,Bangalore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4591
Indigo,2019-05-06,Bangalore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4077
Vistara,2019-06-09,Bangalore,Delhi,09:45:00,12:35:00,170,0.0,No Info,4668
Jet Airways,2019-03-01,Bangalore,Delhi,08:55:00,21:20:00,745,1.0,1 Long layover,27992
Jet Airways,2019-06-15,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,10262
Jet Airways,2019-06-09,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,In-flight meal not included,10577
Jet Airways,2019-05-21,Kolkata,Bangalore,18:55:00,08:15:00,800,1.0,No Info,14388
Jet Airways,2019-05-27,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,7989
Indigo,2019-06-09,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,6416
Indigo,2019-05-18,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No Info,10958
Air Asia,2019-04-01,Kolkata,Bangalore,07:35:00,19:25:00,710,1.0,No Info,5192
Jet Airways,2019-06-06,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No Info,14714
Multiple Carriers,2019-03-06,Delhi,Cochin,10:20:00,18:50:00,510,1.0,No Info,15411
Indigo,2019-06-27,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Jet Airways,2019-05-12,Bangalore,Delhi,07:10:00,10:10:00,180,0.0,No Info,7229
Indigo,2019-04-12,Bangalore,Delhi,08:30:00,11:20:00,170,0.0,No Info,4823
Jet Airways,2019-05-12,Kolkata,Bangalore,20:00:00,04:40:00,520,1.0,In-flight meal not included,8586
Indigo,2019-05-01,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No Info,2227
Jet Airways,2019-05-24,Delhi,Cochin,22:50:00,04:25:00,335,1.0,No Info,16079
Indigo,2019-05-09,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No Info,4392
Multiple Carriers,2019-05-21,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,7888
Jet Airways,2019-03-15,Bangalore,Delhi,08:55:00,18:25:00,570,1.0,In-flight meal not included,9134
Indigo,2019-03-18,Kolkata,Bangalore,09:35:00,12:20:00,165,0.0,No Info,4462
Jet Airways,2019-06-06,Kolkata,Bangalore,14:05:00,20:45:00,400,1.0,No Info,14571
Jet Airways,2019-06-06,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,14714
Indigo,2019-05-27,Kolkata,Bangalore,09:35:00,12:20:00,165,0.0,No Info,4804
Spicejet,2019-05-24,Kolkata,Bangalore,11:35:00,18:50:00,435,1.0,No Info,8479
Jet Airways,2019-06-06,Kolkata,Bangalore,09:35:00,18:00:00,505,1.0,No Info,12692
Indigo,2019-05-27,Delhi,Cochin,17:05:00,22:15:00,310,1.0,No Info,6373
Air Asia,2019-05-03,Bangalore,Delhi,11:10:00,13:55:00,165,0.0,No Info,4483
Multiple Carriers,2019-03-21,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,6717
Jet Airways,2019-06-21,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No Info,9564
Indigo,2019-03-27,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,3384
Jet Airways,2019-05-09,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,12373
Jet Airways,2019-04-27,Bangalore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,4544
Jet Airways,2019-04-01,Bangalore,Delhi,15:15:00,18:10:00,175,0.0,No Info,7229
Indigo,2019-06-18,Kolkata,Bangalore,22:15:00,00:50:00,155,0.0,No Info,4804
Jet Airways,2019-06-09,Delhi,Cochin,05:30:00,12:35:00,425,2.0,No Info,14441
Air India,2019-05-12,Kolkata,Bangalore,05:50:00,20:25:00,875,2.0,No Info,12513
Jet Airways,2019-06-01,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,In-flight meal not included,10368
Jet Airways,2019-06-12,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,10262
Jet Airways,2019-03-09,Delhi,Cochin,20:10:00,04:25:00,495,2.0,No Info,20904
Air India,2019-04-18,Bangalore,Delhi,21:05:00,23:55:00,170,0.0,No Info,5228
Air India,2019-04-01,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Multiple Carriers,2019-03-03,Delhi,Cochin,10:20:00,21:00:00,640,1.0,No Info,15147
Multiple Carriers,2019-06-15,Delhi,Cochin,07:05:00,21:00:00,835,1.0,No Info,13587
Multiple Carriers,2019-03-03,Delhi,Cochin,13:55:00,01:35:00,700,1.0,No Info,17057
Spicejet,2019-03-09,Kolkata,Bangalore,17:15:00,19:45:00,150,0.0,No Info,4622
Indigo,2019-03-18,Bangalore,Delhi,16:15:00,20:35:00,260,1.0,No Info,4437
Indigo,2019-04-24,Kolkata,Bangalore,19:20:00,23:45:00,265,1.0,No Info,3480
Jet Airways,2019-05-24,Kolkata,Bangalore,20:25:00,21:05:00,1480,1.0,No Info,14151
Jet Airways,2019-05-27,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,13029
Indigo,2019-03-24,Bangalore,Delhi,04:00:00,06:50:00,170,0.0,No Info,5694
Spicejet,2019-05-12,Kolkata,Bangalore,11:35:00,18:50:00,435,1.0,No Info,8479
Air Asia,2019-06-12,Kolkata,Bangalore,10:20:00,12:55:00,155,0.0,No Info,3807
Spicejet,2019-06-15,Kolkata,Bangalore,14:55:00,17:25:00,150,0.0,No Info,3873
Indigo,2019-06-15,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,5883
Multiple Carriers,2019-06-03,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,13377
Indigo,2019-05-15,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,6015
Spicejet,2019-03-09,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,6300
Jet Airways,2019-05-12,Kolkata,Bangalore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,8586
Jet Airways,2019-06-24,Delhi,Cochin,16:00:00,04:25:00,745,1.0,In-flight meal not included,10262
Spicejet,2019-06-18,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,3543
Jet Airways,2019-05-15,Kolkata,Bangalore,20:00:00,09:20:00,800,1.0,In-flight meal not included,9663
Jet Airways,2019-06-03,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,In-flight meal not included,11627
Air India,2019-03-24,Bangalore,Delhi,06:55:00,13:20:00,385,1.0,No Info,7932
Indigo,2019-03-27,Mumbai,Hyderabad,12:00:00,13:25:00,85,0.0,No Info,2754
Jet Airways,2019-05-09,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,12373
Jet Airways,2019-03-12,Bangalore,Delhi,07:00:00,21:20:00,860,1.0,No Info,13817
Air India,2019-03-01,Bangalore,Delhi,08:50:00,11:10:00,1580,2.0,No Info,19372
Multiple Carriers,2019-03-21,Delhi,Cochin,17:00:00,01:35:00,515,1.0,No Info,7363
Vistara,2019-06-24,Bangalore,Delhi,17:00:00,19:35:00,155,0.0,No Info,4878
Jet Airways,2019-05-06,Kolkata,Bangalore,14:05:00,19:50:00,345,1.0,In-flight meal not included,10844
Spicejet,2019-06-24,Delhi,Cochin,15:45:00,22:05:00,380,1.0,No Info,5583
Multiple Carriers,2019-06-06,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,7354
Indigo,2019-05-27,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,6104
Air Asia,2019-04-09,Kolkata,Bangalore,19:55:00,22:25:00,150,0.0,No Info,4107
Air India,2019-05-24,Kolkata,Bangalore,10:00:00,05:25:00,1165,2.0,No Info,15107
Air India,2019-03-09,Delhi,Cochin,04:00:00,07:40:00,1660,1.0,No Info,10315
Indigo,2019-03-15,Bangalore,Delhi,16:15:00,20:35:00,260,1.0,No Info,5607
Jet Airways,2019-06-01,Delhi,Cochin,09:35:00,04:25:00,1130,2.0,No Info,13292
Indigo,2019-03-15,Chennai,Kolkata,14:40:00,17:05:00,145,0.0,No Info,6297
Air India,2019-03-24,Kolkata,Bangalore,07:00:00,01:20:00,1100,2.0,No Info,13428
Jet Airways,2019-06-01,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,No Info,13292
Multiple Carriers,2019-06-03,Delhi,Cochin,09:15:00,19:00:00,585,1.0,No Info,11622
Jet Airways,2019-03-24,Kolkata,Bangalore,19:45:00,16:20:00,1235,1.0,No Info,13759
Jet Airways,2019-06-09,Delhi,Cochin,06:45:00,12:35:00,1790,2.0,No Info,13376
Jet Airways,2019-05-12,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,5678
Indigo,2019-05-09,Kolkata,Bangalore,11:30:00,14:05:00,155,0.0,No Info,5224
Air India,2019-03-21,Bangalore,Delhi,11:50:00,13:00:00,1510,1.0,No Info,5092
Air India,2019-06-09,Kolkata,Bangalore,20:30:00,20:25:00,1435,1.0,No Info,10203
Jet Airways,2019-06-12,Kolkata,Bangalore,16:30:00,19:50:00,1640,1.0,In-flight meal not included,8529
Multiple Carriers,2019-06-03,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No Info,13259
Multiple Carriers,2019-05-21,Delhi,Cochin,04:55:00,12:35:00,460,1.0,No Info,9103
Indigo,2019-06-12,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,4049
Air India,2019-06-09,Kolkata,Bangalore,16:50:00,13:45:00,1255,2.0,No Info,11752
Jet Airways,2019-03-15,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4160
Jet Airways,2019-05-03,Bangalore,Delhi,08:20:00,11:20:00,180,0.0,No Info,7229
Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,19:00:00,300,1.0,No Info,16079
Vistara,2019-04-24,Bangalore,Delhi,07:00:00,09:40:00,160,0.0,No Info,5403
Spicejet,2019-06-12,Kolkata,Bangalore,15:55:00,21:25:00,330,1.0,No Info,8224
Air India,2019-05-18,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,6934
Air India,2019-04-09,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,4729
Jet Airways,2019-03-01,Bangalore,Delhi,22:50:00,11:25:00,755,1.0,1 Long layover,31825
Jet Airways,2019-06-06,Bangalore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,7229
Indigo,2019-05-09,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Indigo,2019-06-03,Kolkata,Bangalore,15:30:00,18:05:00,155,0.0,No Info,4804
Air India,2019-03-01,Bangalore,Delhi,09:30:00,12:05:00,1595,1.0,No Info,12704
Jet Airways,2019-05-09,Kolkata,Bangalore,14:05:00,23:35:00,570,1.0,In-flight meal not included,10844
Air India,2019-05-09,Kolkata,Bangalore,14:30:00,12:30:00,1320,2.0,No Info,15107
Indigo,2019-03-24,Bangalore,Delhi,07:10:00,10:05:00,175,0.0,No Info,6860
Multiple Carriers,2019-03-03,Delhi,Cochin,19:00:00,01:35:00,395,1.0,No Info,15288
Jet Airways,2019-03-09,Delhi,Cochin,02:15:00,19:45:00,1050,1.0,No Info,15764
Spicejet,2019-03-24,Kolkata,Bangalore,11:15:00,18:15:00,420,1.0,No Info,12287
Indigo,2019-04-18,Bangalore,Delhi,21:15:00,00:15:00,180,0.0,No Info,4591
Air India,2019-06-06,Kolkata,Bangalore,16:45:00,21:05:00,1700,1.0,No Info,7662
